channel,degree_centrality,betweenness_centrality,pagerank
Sonic the Hedgehog,0.009009009009009009,2.96391506951713e-05,0.00046874070479642813
FullTimeDEVILS,0.014157014157014156,4.381439667981844e-06,0.000468727720072627
ITV,0.04633204633204633,0.003550529386879289,0.00046783981681799655
Fulham1879 FanTV,0.011583011583011582,0.0,0.00046633304339759984
AJR,0.07722007722007722,0.00010058116500652855,0.00046584537811556804
Unit Lost - Great British Gaming,0.009009009009009009,0.0,0.0004645067950538031
Matthias,0.007078507078507078,0.0,0.0004641354524293545
Alex Gilbert,0.019305019305019305,7.984343642387656e-06,0.0004641074491452623
The Tommy Edison Experience,0.019305019305019305,7.984343642387656e-06,0.0004641074491452623
Voca Productions,0.021235521235521235,0.0002482078841705262,0.0004635319734047839
danisnotinteresting,0.021235521235521235,0.0002482078841705262,0.0004635319734047839
ELLE,0.01673101673101673,0.001334225466104175,0.0004632002670025233
K-Pop Awards,0.023166023166023165,0.0,0.00046199221565870345
Kim Thai,0.007722007722007722,0.0,0.0004618522869486735
Dave Naz,0.003861003861003861,5.1331572580767685e-05,0.00046140810128835917
DAILY TVSHOWBIZ HOT NEWS,0.047619047619047616,0.0018028997332251656,0.00046108673138512194
Dj Earworm,0.06435006435006435,1.8125543668514095e-05,0.0004607203138037549
Desi Perkins,0.015444015444015444,1.234964612298804e-06,0.0004606860337301788
Famous Dex,0.08172458172458172,0.00021167201328527166,0.0004606263509796543
Panda Global,0.010296010296010296,0.0,0.000460609043933098
Cat Man Chris,0.005791505791505791,8.28920892622484e-05,0.000459873008372311
WatchMojo.com,0.04826254826254826,0.0008669508126589329,0.00045896995553616657
War Starts at Midnight Podcast,0.04182754182754183,1.9948284501766634e-05,0.00045850926456663743
Ellie and Jared,0.023166023166023165,0.0004472212236902871,0.00045816882945584505
Bikepacking Scotland,0.001287001287001287,0.0,0.000458056632824499
Imogenation,0.0489060489060489,0.00040592878913025816,0.00045801228133163767
Macklemore LLC,0.06113256113256113,2.3446429595817876e-06,0.00045682370292115474
Spotify,0.06113256113256113,2.3446429595817876e-06,0.00045682370292115474
Power 106 Los Angeles,0.074002574002574,0.00258436532463941,0.00045631040114095284
TheOdd1sOut,0.01287001287001287,2.6969786191568914e-05,0.00045358143673007874
The X Factor UK,0.0489060489060489,3.6869957990370095e-06,0.00045318134165568875
Prime Video,0.046975546975546977,0.002017891862859811,0.000453125016463208
AnimalWised,0.002574002574002574,0.0,0.000452049782341315
VMU Dream,0.02252252252252252,6.8386941538937e-05,0.0004512050873266331
SKEPTA,0.06756756756756757,0.00027494870614707567,0.00044975228285471853
TeamMojang,0.008365508365508366,0.0,0.00044877528758753
EmiratesTeamNZ,0.015444015444015444,0.0074806636332686366,0.00044876616622243883
AllYourScreens,0.040540540540540536,0.001299285141654116,0.0004481982574175083
Games for Change,0.009009009009009009,0.00021485497323736675,0.0004461442577101791
Tia Mowry's Quick Fix,0.02445302445302445,0.0009019417720269401,0.00044610815502579414
YGVEVO,0.06628056628056628,3.595271886453038e-05,0.00044577934534159716
Kandee Johnson,0.01866151866151866,8.755025802310795e-05,0.00044564410864225175
Jackie Aina,0.01866151866151866,8.755025802310795e-05,0.00044564410864225175
Emmerdale,0.05791505791505791,3.284524747681403e-05,0.0004454393640229822
BROCKHAMPTON,0.06435006435006435,0.00030769209415628664,0.0004439613015206878
Chris Lee,0.019305019305019305,9.936792974245826e-05,0.0004437989433169067
Animation on FOX,0.04826254826254826,1.594857079533102e-05,0.0004437496912779696
Mother's Basement,0.01673101673101673,0.006700064340353096,0.0004431963759719241
Jody's Corner,0.043758043758043756,0.00010779481471980843,0.0004429673135728231
HERMusicVEVO,0.07528957528957529,3.4069493814791015e-05,0.00044288164774949066
SadeVEVO,0.074002574002574,0.00028139432151862766,0.00044268391652142053
Simply Nailogical,0.04568854568854569,0.00037205297769223045,0.0004422825475076922
I Covet Thee,0.018018018018018018,0.005179984716258447,0.00044183428252998356
5 Seconds of Summer,0.07271557271557272,5.816809207048851e-05,0.0004417927579236971
COPA90,0.01287001287001287,1.9329880888155195e-06,0.00044163891678836647
KTLA 5,0.009652509652509652,1.744045443354093e-05,0.0004411617617284353
ignoramusky,0.002574002574002574,0.0,0.00044068324825469874
The Anna Edit,0.025096525096525095,0.0025114703620711283,0.0004406187826933697
KBS World TV,0.05727155727155727,0.0005211168508964597,0.0004398788206473324
Kristen Hancher,0.010939510939510939,0.0,0.000439674264841552
CameronBGC,0.023166023166023165,2.7731454733261892e-05,0.00043919411787124625
ColliderVideos,0.05727155727155727,0.000993145000251848,0.00043882455148399604
MyHarto,0.017374517374517374,0.0004121419323490657,0.00043814028514411107
Ash Hardell,0.010939510939510939,6.8191524244325264e-06,0.00043772857139888775
FlatbushZombies TV,0.07722007722007722,0.000763089537638906,0.0004375664650098204
Jim Chapman,0.019948519948519948,0.002322002577945455,0.0004369185866044068
NiallHoranVEVO,0.08494208494208494,0.0013431964880207287,0.00043609065794884214
ElAnalistaDeBits,0.009009009009009009,0.00029952316435173426,0.0004359967708532632
RobertFrank615,0.036679536679536676,0.00014058406576541245,0.00043545102101895486
JerryRigEverything,0.01673101673101673,0.0,0.00043459544958031034
Rosanna Pansino,0.017374517374517374,8.59105817251342e-07,0.00043426447238134445
FARRUKOVEVO,0.059845559845559844,4.420416319294893e-06,0.0004329962828845621
Outdoor Boys,0.03861003861003861,1.4543494984576762e-05,0.00043290283057154577
Teton Gravity Research,0.012226512226512226,4.29552908625671e-07,0.0004326900198231447
Red Bull,0.012226512226512226,4.29552908625671e-07,0.0004326900198231447
JustDestiny,0.03796653796653796,0.00022210516671553388,0.00043226857389842285
randytaylor69,0.02252252252252252,0.002591132340131337,0.00043221335497185505
Pokémon GO,0.009009009009009009,0.00039885066097006115,0.00043190771890903304
Jonas Neubauer,0.010296010296010296,4.513680599137319e-05,0.0004305077887367208
QueensStoneAgeVEVO,0.07271557271557272,0.00038567670027387,0.000430505359691046
Janemba8000,0.010296010296010296,4.681373102425734e-06,0.0004284881639215957
Gggmanlives,0.007078507078507078,0.0,0.0004281358456321199
Film Gob,0.046975546975546977,0.0007382406117880339,0.0004278697542192794
The Young Turks,0.006435006435006435,0.0021883639929830352,0.00042779709791964196
South Front,0.006435006435006435,0.0021883639929830352,0.00042779709791964196
MSNBC,0.009652509652509652,4.14379644937527e-05,0.0004272157610179991
HunchoJackVEVO,0.07335907335907335,1.8167181843566982e-05,0.00042716608445533523
Clean Bandit,0.064993564993565,6.938395431307134e-05,0.000427113689342703
BellyVEVO,0.064993564993565,6.938395431307134e-05,0.000427113689342703
MustardVEVO,0.064993564993565,6.938395431307134e-05,0.000427113689342703
Coheed and Cambria,0.064993564993565,6.938395431307134e-05,0.000427113689342703
Gorillaz,0.064993564993565,6.938395431307134e-05,0.000427113689342703
Overwatch League VODs,0.010296010296010296,8.366016004457729e-05,0.00042666025159941034
Browntable,0.05341055341055341,0.00031143457467879086,0.0004265913462189051
ABdirector,0.014157014157014156,1.4839007502975857e-05,0.0004258892481409028
GhostBCVEVO,0.07078507078507078,0.0009266956606237951,0.0004251502753696565
Nipsey Hussle,0.07915057915057915,8.802549387028437e-05,0.00042505777829733306
Barcroft Animals,0.005791505791505791,0.0,0.0004243959770552584
Unbox Therapy,0.009009009009009009,3.7204217743386566e-05,0.0004243519512806232
Pomegranate Sunshine,0.005791505791505791,0.0,0.00042367934925368033
Pretty Good Gaming,0.008365508365508366,0.0,0.000423541229202787
Rated-e Mods,0.010296010296010296,0.00012600530088495586,0.00042272985919611215
consumer,0.010939510939510939,0.0024277754782687654,0.00042262878841516424
StarTalk,0.001287001287001287,0.0,0.00042195895709261567
Hari Kondabolu,0.04568854568854569,7.921765686799566e-06,0.00042031692937668326
infinitehome,0.05727155727155727,9.73420866575467e-05,0.00041876006993377883
Smosh,0.014157014157014156,3.531965408221878e-05,0.00041800580380745825
CCTV春晚,0.04118404118404118,0.00013291520185217224,0.0004179134749584772
EllaMaiVEVO,0.06628056628056628,0.00039605915336373684,0.00041711933976312646
ReBoot: The Guardian Code,0.0148005148005148,8.836516977442375e-06,0.0004169181209989061
Sailor J,0.043114543114543116,3.121466473948272e-06,0.00041667530184378475
Demi Lovato,0.043114543114543116,3.121466473948272e-06,0.00041667530184378475
todrickhall,0.043114543114543116,3.121466473948272e-06,0.00041667530184378475
Joe Budden TV,0.047619047619047616,7.828231042516125e-05,0.00041569738174608833
Simon,0.007078507078507078,0.0008524604197524305,0.0004154199780885735
Guy Kesteven,0.010939510939510939,3.2216468146925324e-07,0.00041541706524937536
On Air With Ryan Seacrest,0.0444015444015444,0.0001890160945254332,0.0004145701739068627
Andnowthesethings,0.01866151866151866,0.0003274003587291756,0.00041413221530869806
MyLifeAsEva,0.01866151866151866,0.0029370465596458874,0.0004127578907247979
Olivia Jade,0.01673101673101673,0.0,0.00041258160139427344
clothesencounters,0.01673101673101673,0.0,0.00041258160139427344
The Liberty Hound,0.006435006435006435,4.29552908625671e-07,0.00041214102630942007
Comedy Central,0.011583011583011582,4.29552908625671e-07,0.00041185470483121164
New York Daily News,0.010939510939510939,0.0005894409858350627,0.00041184941116065136
Will Darbyshire,0.019305019305019305,0.0011304164673179363,0.00041182795658636657
Lietuvos Futbolo Rinktinės Archyvas,0.0148005148005148,3.9887055800955166e-07,0.0004116828469224471
Sabrina Claudio,0.08687258687258687,0.0005999997328028847,0.00041134294557187
UK Bike Skills,0.018018018018018018,2.7206725465728252e-05,0.0004110517791100094
Nicole Guerriero,0.018018018018018018,2.7206725465728252e-05,0.0004110517791100094
Tyler Williams,0.018018018018018018,2.7206725465728252e-05,0.0004110517791100094
John Conforti,0.018018018018018018,2.7206725465728252e-05,0.0004110517791100094
Doug DeMuro,0.0006435006435006435,0.0,0.0004104060065329308
Oli White,0.04247104247104247,0.00013425679069741458,0.00041022384558085493
We The Unicorns,0.055984555984555984,0.000738340264120081,0.0004099396880299568
Laura Lee,0.01287001287001287,5.6097429876721806e-05,0.0004097979696229428
You Suck At Cooking,0.015444015444015444,0.0,0.00040917779973180735
Good Mythical Morning,0.04954954954954955,0.002210061572400488,0.0004091615563998837
U2VEVO,0.07915057915057915,0.000981590180315548,0.00040849615212796235
GwenStefaniVEVO,0.060489060489060484,0.00013620290322436407,0.00040805256357849887
lara6683,0.009652509652509652,0.003928677581520311,0.0004076176247552083
Liam Robertson - Game History Guy,0.012226512226512226,0.00032647980496590623,0.00040662750239812956
The Deal Guy,0.009009009009009009,3.978153519514059e-05,0.000405625343357978
Helpful Vancouver Vet,0.0032175032175032173,4.510305540569546e-06,0.00040548406965058495
Kodak Black,0.08301158301158301,0.0016619637863313403,0.0004043354839569742
Anna Saccone,0.0148005148005148,3.833759709484113e-05,0.0004038971626530549
loonatheworld,0.0341055341055341,0.0002981590111592401,0.00040355684050746355
Hin Nya,0.009652509652509652,0.0014048089906177163,0.00040254545912742984
Washington Post,0.009652509652509652,0.0015730708022833216,0.00040158954273844744
Pure Noise Records,0.010939510939510939,0.0,0.000400571463495459
AxwellIngrossoVEVO,0.07722007722007722,0.0009017930830170347,0.00039964963911984366
Us The Duo,0.0682110682110682,0.00017633575586180128,0.00039916723711131823
Andrew Lowe,0.012226512226512226,0.002770046824093189,0.0003984400093726952
Oscars,0.0148005148005148,6.3052230516125286e-06,0.0003984270296626906
DrewTony'Z,0.010296010296010296,5.783752279983198e-05,0.00039823760742949544
BBC Radio 1Xtra,0.0592020592020592,7.763372993465575e-05,0.00039820101820094557
A.B.Director,0.015444015444015444,0.0015121020026252169,0.00039809805145061205
I Hate Everything,0.01287001287001287,0.00018455041957727403,0.00039794779642593746
Lex Croucher,0.013513513513513513,0.0026087786177741595,0.0003972396850493517
Novara Media,0.007722007722007722,0.0003458428775309802,0.00039691650984279486
YTN NEWS,0.009009009009009009,2.169242188559639e-05,0.0003968887291048126
Mark Brown,0.01866151866151866,0.00019913786964004672,0.00039688032121953866
SELF,0.017374517374517374,0.0029223744372906878,0.0003966007298992827
Dash Cam Owners Australia,0.001287001287001287,0.0,0.0003962491460045216
DORITOS BLAZE vs. MTN DEW ICE,0.02059202059202059,0.004770533746865653,0.0003951486428203284
DoodleChaos,0.046975546975546977,5.351921063869259e-05,0.00039514610085451845
Kway and LaLa,0.046975546975546977,5.351921063869259e-05,0.00039514610085451834
Zendaya,0.043114543114543116,6.661904202050545e-06,0.00039512657180534785
Latest News,0.006435006435006435,2.158503365843997e-05,0.0003949543785025972
NBC,0.0489060489060489,0.00011679770486818437,0.00039384260030155487
officialcharlixcx,0.06177606177606178,7.931823919485547e-05,0.00039322107975396024
IMAX,0.0148005148005148,0.0009852642840215977,0.00039318071673337645
Shivaxi,0.005791505791505791,5.154634903508051e-06,0.0003925734499843686
Swish Daily,0.01287001287001287,0.00018954840232419758,0.0003915510464850192
The Scran Line,0.01673101673101673,0.0,0.00039084841676735073
Australian Open TV,0.011583011583011582,0.00014820835607204255,0.0003900008621798146
UFC ON FOX,0.010939510939510939,0.00013527567131766375,0.00038984093866680387
HaimVEVO,0.06435006435006435,0.0004837799693972619,0.00038941646260643635
HarryStylesVEVO,0.05855855855855856,4.633593123096719e-06,0.0003892038612729614
DisneyMusicVEVO,0.056628056628056624,2.7844400710688233e-05,0.0003889326376220238
P23BenBousquet,0.017374517374517374,0.0010760968004279521,0.0003888970795177145
Lil Tracy,0.05534105534105534,4.451531388301492e-05,0.00038881233025717435
Fahd W Rugby,0.010939510939510939,1.970336877429141e-05,0.0003887486260631564
BBC Earth,0.005148005148005148,0.005532447203102303,0.0003875616837496187
Golden State Times,0.005148005148005148,0.0,0.00038754807095476744
Revolt TV,0.04826254826254826,1.672176603085723e-05,0.0003875395360267289
DaveEastVEVO,0.07979407979407979,0.0013040150236913167,0.00038698269005868436
RollerCoaster Tycoon,0.008365508365508366,0.00016705595838150262,0.00038680515895035125
Daz Games,0.0546975546975547,5.832341014227339e-05,0.0003862163957450079
durbeyfield,0.04182754182754183,1.7559745275686768e-06,0.0003860339875150072
Munchies,0.043758043758043756,8.28286919312466e-06,0.00038590363418813364
Equal Vision Records,0.05534105534105534,5.726605001470747e-05,0.00038589807117950014
Cheat Codes,0.05534105534105534,5.726605001470747e-05,0.00038589807117950014
Maddie Ziegler,0.043758043758043756,2.273456499520577e-05,0.0003857205985465675
Simply Not Logical,0.043758043758043756,2.273456499520577e-05,0.0003857205985465675
Hasan Al-Jarrah,0.043114543114543116,0.0001924113904161,0.0003844551256924831
Summoning Salt,0.009652509652509652,0.0,0.00038301843935086607
BANDAI NAMCO Entertainment Europe,0.008365508365508366,0.0007640191493178666,0.00038222201251908385
Jordan B Peterson,0.001287001287001287,0.0,0.00038210397549933583
Walk off the Earth,0.06756756756756757,0.006569524121542541,0.0003813038932174762
Mass Appeal,0.046975546975546977,8.283899279182195e-05,0.0003810609521647151
markthomasbuilder,0.017374517374517374,0.0005893562726768342,0.0003809897034407408
JoshX713,0.06435006435006435,0.0003271569122153767,0.0003808585634647849
Emcee Rapology,0.05791505791505791,5.78901639019141e-05,0.00038056195774612917
William Singe,0.06435006435006435,0.0005806256002327486,0.0003794049487284041
GalacticFusion,0.006435006435006435,6.041252561811848e-05,0.00037890402146405634
TIME,0.007722007722007722,0.0,0.00037871706241595444
Baby Ariel,0.04182754182754183,4.3275492363887706e-05,0.0003786185047727008
Global Mountain Bike Network,0.014157014157014156,0.0,0.00037856306882853136
Tony Lowler,0.021235521235521235,0.0008880012761435486,0.0003784565393991473
Fabio Wibmer,0.0148005148005148,0.00013066662013648878,0.0003779825266632374
Fran Meneses,0.018018018018018018,6.265821406332858e-05,0.0003766960026694184
HOLLYWOOD UNLOCKED,0.03796653796653796,0.0010982425215100252,0.00037668444438178984
Gabriella Lindley,0.04247104247104247,0.00044431395048138864,0.0003762514650781632
ABC Television Network,0.04247104247104247,0.00044431395048138864,0.00037625146507816313
dovecott,0.019305019305019305,0.0051374525267069105,0.00037616456557452055
PWNSTARZdotCOM,0.008365508365508366,0.0035571648874783875,0.00037556785754229265
veritasvisuals,0.010296010296010296,0.0008065285401358202,0.0003748231163932919
Broadcasting America,0.01866151866151866,0.002113811094441276,0.00037464389423789063
Mac DeMarco,0.05534105534105534,1.2635988821884604e-06,0.0003743387957858909
Evan Edinger,0.016087516087516088,0.0006097681876374949,0.00037372440962007633
BikePark Wales,0.012226512226512226,7.356171172430189e-05,0.0003735973972975602
BaerTaffy,0.007722007722007722,0.0,0.0003735618961556781
CapcomChannel,0.007078507078507078,5.154634903508052e-06,0.0003730516648110411
Moby,0.05855855855855856,0.00017011088058150586,0.00037288252727988485
Cloth Map,0.0006435006435006435,0.0,0.0003725099758525247
Gaming Historian,0.005148005148005148,0.0,0.0003723507054419666
ExplosmEntertainment,0.012226512226512226,0.00027514648721028886,0.00037006494321634734
Bravo,0.03796653796653796,0.0007721170327119462,0.00036915397187360947
LS,0.008365508365508366,8.463422285384627e-05,0.00036866673471171304
AnthonyPadilla,0.012226512226512226,1.693870303013896e-05,0.00036687500046107997
5FDPVEVO,0.06113256113256113,3.135736232967398e-05,0.0003657539986817683
FXitinPost,0.010296010296010296,1.5141740029054903e-05,0.000365724677946323
Manga production24,0.010939510939510939,0.00012840906653235193,0.00036562581401906
Glizzy Gang,0.052123552123552123,4.680664526476036e-05,0.0003651889691937281
Wong Fu Productions,0.04118404118404118,0.0,0.00036442841767452434
EnVogueVEVO,0.06692406692406692,0.0014989914088872401,0.0003624891454650543
I Like To Make Stuff,0.01673101673101673,0.00028800080291419586,0.0003618937888803456
The 2Inch of Gnar,0.021879021879021878,0.0025720137942418795,0.0003616643323388382
Ghost Adventures TV,0.017374517374517374,0.0004342474302026086,0.00036039846236855246
Chelsea Manning,0.017374517374517374,0.0004342474302026086,0.00036039846236855246
Jonathan Pie,0.008365508365508366,0.00024723587509764436,0.00036009232244372185
TalkBeckyTalk,0.014157014157014156,0.0,0.0003599720321386072
ArianaGrandeMexico,0.060489060489060484,0.00011022661689301468,0.00035913027572776753
Ghost,0.0682110682110682,0.0005685799767255889,0.00035901039227034093
Live Audience Reactions,0.032818532818532815,5.9897727083426424e-05,0.0003587105641159592
Real Madrid C.F.,0.010296010296010296,6.443293629385065e-07,0.0003586705724130159
uhhuhhim,0.010296010296010296,0.0,0.00035827219860883053
Who Wants To Be A Millionaire?,0.036679536679536676,8.010204208160217e-05,0.0003581992341661009
Josh Groban,0.08622908622908623,0.0009416002339987254,0.0003581535474705921
PGA TOUR,0.014157014157014156,0.0020761295177174096,0.0003579975013798564
kehlani parrish,0.05855855855855856,4.7456645370985556e-05,0.0003574193494260199
Trailers Promos Teasers,0.039897039897039896,1.8800422747934047e-05,0.0003573586218206674
LouisTomlinsonVEVO,0.06241956241956242,0.00015979942748225754,0.00035699174011051804
Listen to this also,0.010939510939510939,0.0,0.0003566926470012869
Ricky Rebel,0.015444015444015444,0.0,0.0003566300394069865
KFC UK and Ireland,0.04826254826254826,0.0005292644185163603,0.0003564866681747464
Jessica Clements,0.0148005148005148,0.0029452532710379877,0.0003564471081646297
Empire,0.04118404118404118,0.00011519599569683284,0.0003563948330200656
PeeWeeToms,0.006435006435006435,0.0031393202890028344,0.00035629345542276036
Elise,0.06692406692406692,1.5350812713060892e-05,0.00035615229892706457
Access Hollywood,0.043758043758043756,0.0014606499012203246,0.0003553213840441166
Youtubia TV,0.007722007722007722,8.763674770632246e-05,0.0003552690991435718
Swedish_Mate,0.05341055341055341,0.0001639178582872013,0.00035468745976075417
Noah Antwiler,0.009009009009009009,3.2216468146925324e-07,0.00035429540085684617
DigitalFoundry,0.007078507078507078,0.00011110423429748696,0.00035423770509192937
World Trendz,0.017374517374517374,7.814772108865101e-06,0.0003540532865841329
Tu Fan,0.04182754182754183,0.00020701637087268589,0.0003538906966246015
The Céline Café,0.04182754182754183,0.00020701637087268589,0.0003538906966246015
British Vogue,0.04182754182754183,0.00020701637087268589,0.0003538906966246015
Abroad in Japan,0.04182754182754183,0.00020701637087268589,0.0003538906966246015
Asthmatic Kitty Records,0.05534105534105534,0.00012223947674973732,0.00035383349498083
House of Velour,0.03925353925353925,0.0004816621000312816,0.0003534507231599652
Kim Petras,0.01673101673101673,4.091491454659516e-06,0.00035335859524815715
La Roja,0.005791505791505791,0.0,0.0003533094047471056
CS Dojo,0.0019305019305019305,1.1597928532893116e-05,0.0003530305645226553
TheArkive,0.06628056628056628,7.596686156650707e-06,0.00035297792689545875
georgegargan,0.06628056628056628,7.596686156650707e-06,0.00035297792689545875
The Wombats,0.06628056628056628,7.596686156650707e-06,0.00035297792689545875
EltonJohnVEVO,0.06628056628056628,7.596686156650707e-06,0.00035297792689545875
ElectroBOOM,0.006435006435006435,4.97667726993456e-05,0.0003524670115669623
Alpha Entertainment,0.010296010296010296,6.71009402903446e-05,0.00035231586696152277
Paweł Zadrożniak,0.0682110682110682,0.0027960773673781536,0.00035228510142815324
DoctorOz,0.0148005148005148,3.7210943040238237e-05,0.00035204026828202173
MsAaliyahJay,0.0148005148005148,3.7210943040238237e-05,0.00035204026828202173
Brothers Green Eats,0.0148005148005148,3.7210943040238237e-05,0.00035204026828202173
makeupbymichaelfinch,0.0148005148005148,3.7210943040238237e-05,0.0003520402682820217
Daniel Howell,0.017374517374517374,0.0011987064765952692,0.00035201795670331015
ElbowVEVO,0.056628056628056624,0.00024106984416377106,0.0003517428222692289
NotJustBlonde,0.01673101673101673,2.2636084651457446e-05,0.00035171208025748437
kesha,0.0546975546975547,0.00014749677861691928,0.0003515225105848722
Today News Feed,0.001287001287001287,0.0,0.000351433970468132
Sophia and Cinzia,0.015444015444015444,0.000878337999837219,0.0003507700780296979
Slayer,0.06692406692406692,0.0003867770567634579,0.00035059537154833804
TiffyQuake,0.01673101673101673,3.99484205021874e-06,0.00034793924686215264
cestrian81,0.014157014157014156,0.00011860807270782277,0.0003477644496682929
Ryan Taylor,0.014157014157014156,0.00011860807270782277,0.0003477644496682929
Just Wow me,0.04247104247104247,0.000388684971788275,0.0003474761690143625
Jack Whitehall,0.010939510939510939,0.0007132276076964818,0.00034716719462173047
Kylie Minogue,0.08687258687258687,0.001865610688888263,0.0003470722580954394
PonteFractus,0.04118404118404118,0.000466267406409064,0.00034688262820168036
smoothiethecat,0.005791505791505791,1.1082920139608865e-05,0.00034646534361233803
Snapchat,0.05341055341055341,6.41739100295346e-05,0.0003459066248175721
Chromeo,0.08365508365508366,0.0024899488110821802,0.00034531901723974253
pixiwoo,0.015444015444015444,0.000665311410979337,0.00034441654596923163
Disney,0.03474903474903475,0.00023796043377531675,0.00034426760132439164
Tomorrowland,0.040540540540540536,2.267988220292516e-05,0.00034399941525576304
Jack Maynard,0.0592020592020592,0.0001385295264647151,0.0003431167069066676
Kenny S,0.059845559845559844,9.568027728885248e-05,0.0003430789406550253
BLACKPINKxXxBTS,0.059845559845559844,9.568027728885248e-05,0.0003430789406550253
Paramount Network,0.05405405405405405,0.009185959915547178,0.0003430045581324593
theCHIVE,0.043758043758043756,8.131657687264846e-05,0.0003423891497660502
Steve TV Show,0.043758043758043756,5.31837080224836e-05,0.000342297573516566
Real Madrid,0.006435006435006435,2.1048092522657883e-05,0.00034186741045577943
jamesblakeproduction,0.0592020592020592,0.00010561300541075314,0.00034011869188230783
Markiplier,0.010939510939510939,3.2216468146925324e-07,0.00033999578027368074
Just Between Us,0.010939510939510939,3.2216468146925324e-07,0.00033999578027368074
PopBuzz,0.0341055341055341,3.084419924932692e-05,0.0003396128447990794
RapMusicHD,0.05791505791505791,0.0002195817698467832,0.00033925510415994944
Pledis Artist,0.05405405405405405,0.00011670591156232771,0.00033858297870379295
DatPiff,0.05405405405405405,0.00011670591156232771,0.00033858297870379295
Banana Culture Music,0.05405405405405405,0.00011670591156232771,0.00033858297870379295
swedemason,0.05341055341055341,0.0015910997870102086,0.0003384995475694289
Trap City,0.07142857142857142,0.0008289823866569,0.0003364877301777165
KARD,0.05341055341055341,7.89568906505345e-05,0.0003360842446364502
5MadMovieMakers,0.03861003861003861,0.000330651482154939,0.0003352283171928104
Mouthy Buddha,0.019948519948519948,0.0017079921902992889,0.00033459722755464424
東宝MOVIEチャンネル,0.010939510939510939,0.0,0.0003345953546665133
Sam Pilgrim,0.010296010296010296,0.0004035985353643071,0.0003344513370595314
Sam Harris,0.007078507078507078,0.0,0.0003339325400883302
Marc Leroy,0.06563706563706563,0.00019113247201552462,0.00033346746942027836
HipHollywood,0.04504504504504504,8.621545935278663e-05,0.0003334633894677566
Miranda Sings,0.010939510939510939,1.9329880888155195e-06,0.00033342560464039823
Preston Jacobs,0.03732303732303732,0.0006807564940312998,0.00033316823921732526
The New Yorker,0.03925353925353925,0.0,0.0003325811314981874
Liza Koshy,0.010939510939510939,0.0,0.0003325244884191729
Electric Mountain Bike Network,0.009652509652509652,2.577317451754026e-06,0.0003324431346016603
Liza Koshy Too,0.013513513513513513,0.0,0.0003321332813116494
TLC,0.03732303732303732,0.00013810979615946163,0.0003317188135353394
Zcure1,0.03732303732303732,0.00013810979615946163,0.0003317188135353394
OfficialGucciMane,0.05341055341055341,6.477313522698186e-05,0.0003312472824297867
Jenn Im,0.012226512226512226,6.644965497460048e-05,0.0003310426689713669
The Summit,0.0148005148005148,6.8669889983476585e-06,0.0003306764983967359
Trending Now,0.0148005148005148,6.8669889983476585e-06,0.0003306764983967359
euronews (en français),0.007722007722007722,7.517175900949241e-07,0.00032999358565816064
AnselElgortVEVO,0.0592020592020592,0.0009970972632445988,0.00032971758567619264
Foolmarkt,0.04118404118404118,2.384018642872474e-06,0.00032949056847168085
J-14 Magazine,0.039897039897039896,0.00040330861372331675,0.0003289516783037043
cntlu,0.039897039897039896,0.00040330861372331675,0.0003289516783037043
MeekMillTV,0.0489060489060489,5.450465404856157e-06,0.0003286267059629177
That's Surrey TV,0.007722007722007722,0.0,0.00032842963610150587
Little Mix Brazil,0.016087516087516088,0.0005534132727950968,0.0003279102693173322
HaileeSteinfeldVEVO,0.05405405405405405,0.000153546258122605,0.0003278484720402754
Red Carpet News TV,0.052123552123552123,0.000404881319642844,0.00032746000296217576
Andrew M,0.06435006435006435,0.0004996590768759733,0.0003271269794928713
Justin Chan,0.039897039897039896,8.86154633063239e-05,0.0003270090566769362
Difficult Psycho,0.039897039897039896,8.86154633063239e-05,0.0003270090566769362
BBC Earth Lab,0.039897039897039896,8.86154633063239e-05,0.0003270090566769362
BBC Three,0.039897039897039896,8.86154633063239e-05,0.0003270090566769362
Beyond the Summit,0.010296010296010296,0.001445178720756176,0.000326695336801222
hardknocktv,0.0682110682110682,0.0005098786411521744,0.0003265291193686796
JacksonWangVEVO,0.05083655083655084,5.604593644105451e-05,0.0003262597729191773
QualityControlVEVO,0.056628056628056624,2.21503055088998e-05,0.00032573670374763436
MAJID JORDAN,0.056628056628056624,2.21503055088998e-05,0.00032573670374763436
Saint,0.011583011583011582,0.001236010676247038,0.00032564875293052906
Radovan Lazic,0.056628056628056624,0.0007867162648846086,0.0003246659852124925
slaymeclarkson c:,0.05855855855855856,0.000769194247878142,0.0003245206205023123
Trap Nation,0.05855855855855856,0.000769194247878142,0.0003245206205023123
Lame Videos,0.010939510939510939,0.0015994634099669321,0.00032354922737134795
Conor Maynard,0.05791505791505791,0.0004267309923452677,0.00032305159670038857
RejjieSnowVEVO,0.06177606177606178,0.0011592832821712875,0.00032304638542363654
sophdoesnails,0.0148005148005148,7.123701872536694e-05,0.00032244128062488994
Jenny Mustard,0.0148005148005148,7.123701872536694e-05,0.00032244128062488994
Dimitri Vegas & Like Mike,0.009009009009009009,0.0005358381493210697,0.00032240423246369644
Dolce & Gabbana,0.04504504504504504,0.001006401691706664,0.0003219191965139722
jackfrags,0.005791505791505791,1.6108234073462662e-05,0.0003215127158514828
Grace F Victory,0.016087516087516088,0.0002560514525798409,0.0003211418151580277
